open_time,open,high,low,close,volume,taker_buy_base,taker_buy_quote
1779447600000,77282.00,77397.40,77138.30,77394.80,1905.227,994.262,76859257.89060
1779451200000,77394.80,77548.50,77353.60,77491.30,3130.076,1577.331,122161766.00820
1779454800000,77491.40,77517.20,77085.50,77255.60,5449.535,2430.046,187740507.30160
1779458400000,77255.50,77255.50,76701.30,76734.60,14182.806,7682.464,590381492.48600
1779462000000,76734.70,76994.90,76528.00,76756.50,10355.079,4959.103,380693496.79500
1779465600000,76756.50,76967.70,76730.00,76913.80,2972.973,1582.638,121632027.28070
1779469200000,76913.80,77070.10,76714.20,76714.50,4149.934,2049.001,157566254.81030
1779472800000,76714.50,76870.00,76049.90,76498.60,11242.276,5029.296,384294414.86100
1779476400000,76498.60,76554.10,75620.00,75827.10,17912.083,7636.039,579826656.03840
1779480000000,75827.10,76047.40,75778.60,75939.40,5416.150,2474.175,187804601.59480
1779483600000,75939.50,76054.10,75888.00,75940.00,1867.463,939.286,71366083.50070
1779487200000,75940.10,75949.80,75500.00,75704.00,5125.544,2054.093,155501603.27620
1779490800000,75704.10,75850.00,75322.00,75513.10,5491.506,2485.686,187866302.67340
1779494400000,75513.10,75615.70,75184.90,75329.20,8179.709,3814.584,287577022.56220
1779498000000,75329.30,75482.80,75316.60,75460.90,2849.403,1566.299,118130168.47470
1779501600000,75461.00,75558.20,75381.70,75542.90,2608.116,1409.016,106356474.77900
1779505200000,75543.00,75633.70,75530.00,75599.10,1799.290,989.564,74798139.68200
1779508800000,75599.00,75620.00,75475.30,75506.00,1814.964,611.725,46210824.61810
1779512400000,75505.90,75527.90,75435.00,75448.00,1899.022,686.650,51824367.37500
1779516000000,75448.00,75463.40,75350.00,75368.00,2208.532,914.356,68946934.68090
1779519600000,75368.00,75407.80,74203.60,74573.10,25592.607,11605.711,867491200.93320
1779523200000,74573.20,74718.70,74307.00,74655.00,12107.617,6993.984,521544764.09160
1779526800000,74655.00,74740.40,74591.40,74630.20,3579.382,1867.869,139475377.94210
1779530400000,74630.30,74759.50,74630.30,74687.70,2548.908,1117.679,83503958.09490
1779534000000,74687.70,74839.10,74680.60,74763.30,2185.752,1222.918,91450982.54790
1779537600000,74763.30,74766.90,74620.90,74726.00,2226.204,1027.406,76745680.04680
1779541200000,74726.00,75226.10,74721.00,75180.70,10266.113,5417.884,406508689.57020
1779544800000,75180.80,75670.80,75065.90,75500.40,10950.928,6852.791,516519345.34830
1779548400000,75500.50,75641.40,75363.30,75486.90,5790.604,2491.466,188098489.25890
1779552000000,75487.00,75606.60,75372.10,75406.40,3515.661,1672.278,126233793.52100
1779555600000,75406.60,75494.00,75333.30,75457.10,2207.582,1164.258,87818564.02890
1779559200000,75457.10,75985.30,75429.50,75812.40,6282.486,3776.512,286152964.78860
1779562800000,75812.40,76000.20,75737.70,75949.50,3412.532,2229.452,169238528.84670
1779566400000,75949.50,77284.20,75913.90,77246.90,20428.290,11748.292,899600611.86930
1779570000000,77246.90,77427.00,76505.70,76778.00,11701.129,5449.563,419161477.70650
1779573600000,76778.00,76864.10,76362.90,76553.00,5535.193,2670.536,204452629.80880
1779577200000,76553.00,76799.00,76501.10,76715.20,4137.729,2661.703,204067582.12760
1779580800000,76715.30,76920.40,76596.90,76812.50,3293.468,1816.887,139494776.77300
1779584400000,76812.60,76899.70,76720.80,76855.90,2375.273,1151.044,88423628.52060
1779588000000,76855.90,76936.00,76665.50,76790.00,2239.859,1060.600,81451576.72650
1779591600000,76790.10,76983.10,76672.30,76702.80,2969.001,1249.498,96014757.16150
1779595200000,76702.80,76823.90,76685.10,76748.00,1681.603,891.299,68413347.99370
1779598800000,76747.90,76831.20,76611.00,76780.40,2226.391,1059.253,81247491.25170
1779602400000,76780.30,77040.00,76684.40,76956.10,2788.319,1605.832,123431876.82030
1779606000000,76956.00,76985.70,76749.90,76771.30,2471.327,1259.353,96743624.44350
1779609600000,76771.40,76824.00,76691.40,76800.70,2179.170,1227.062,94174292.84670
1779613200000,76800.70,77025.60,76784.30,76991.80,2496.026,1456.023,112000646.64300
1779616800000,76991.80,77600.00,76888.00,77163.40,9533.591,6235.039,481817987.43750
1779620400000,77163.30,77327.70,77150.00,77289.50,3013.851,1459.492,112755095.37720
1779624000000,77289.50,77294.40,77005.40,77077.90,3308.068,1316.855,101509658.79610
1779627600000,77077.90,77094.90,76650.00,76765.00,5478.682,2337.912,179737015.97510
1779631200000,76764.90,76811.00,76159.70,76428.20,12558.112,5725.448,437692150.55620
1779634800000,76428.10,76514.10,76317.80,76343.70,2743.360,1379.400,105425867.18090
1779638400000,76343.80,76722.20,76343.70,76645.10,4555.406,2584.819,197906733.70990
1779642000000,76645.10,76777.00,76531.80,76661.60,1846.578,1025.778,78638360.36630
1779645600000,76661.60,76763.00,76554.10,76632.40,1585.016,769.683,59003168.83830
1779649200000,76632.50,76753.30,76574.80,76738.50,1120.609,709.609,54401570.15110
1779652800000,76738.50,76768.40,76567.20,76639.10,1796.010,839.651,64365412.56340
1779656400000,76639.10,76718.20,76056.00,76106.00,6222.431,2574.637,196291201.37250
1779660000000,76105.90,76983.80,76086.30,76771.20,8877.384,5034.543,386143160.47970
1779663600000,76771.20,77193.40,76771.10,77030.30,3774.742,2181.745,168010171.37630
1779667200000,77030.30,77253.90,77030.30,77120.00,3113.027,1499.213,115652565.56740
1779670800000,77119.90,77213.20,76871.40,76905.60,3940.460,1853.879,142881701.75640
1779674400000,76905.50,77450.60,76905.50,77064.10,5679.911,3258.259,251632671.24310
1779678000000,77064.20,77127.70,76951.70,76989.00,1915.903,887.404,68370640.03720
1779681600000,76989.00,77418.10,76950.00,77357.00,3207.912,1852.349,143022998.56850
1779685200000,77357.10,77469.30,77285.70,77370.00,3238.872,1663.176,128706352.39800
1779688800000,77369.90,77677.60,77182.40,77386.10,5357.844,3039.512,235360125.71220
1779692400000,77386.10,77486.30,77135.80,77377.00,2779.619,1488.641,115044787.94720
1779696000000,77376.90,77433.00,77241.70,77422.30,2571.397,1596.186,123448789.89970
